Reading graph...
Reading contracted graph...
1150 Round 2: 0.747031
1150 Round 3: 0.693933
1150 Round 4: 0.724040
1150 Round 5: 0.714357
1150 Round 6: 0.728722
1150 Round 7: 0.735900
1150 Round 8: 0.692259
1150 Round 9: 0.764585
1150 Round 10: 0.649200
1150 Warmup Round: 0.785451
1150 Round 1: 0.697385
1150 Round 2: 0.763370
1150 Round 3: 0.712483
1150 Round 4: 0.780121
1150 Round 5: 0.717704
1150 Round 6: 0.755052
1150 Round 7: 0.747844
1150 Round 8: 0.770260
1150 Round 9: 0.725011
1150 Round 10: 0.722715
Average time: 0.717237	0.739194

source 6: 71828276  
1150 Warmup Round: 0.761994
1150 Round 1: 0.664766
1150 Round 2: 0.789531
1150 Round 3: 0.747500
1150 Round 4: 0.740848
1150 Round 5: 0.724401
1150 Round 6: 0.730842
1150 Round 7: 0.703936
1150 Round 8: 0.745220
1150 Round 9: 0.739435
1150 Round 10: 0.822718
1150 Warmup Round: 0.737967
1150 Round 1: 0.778241
1150 Round 2: 0.730270
1150 Round 3: 0.764789
1150 Round 4: 0.693530
1150 Round 5: 0.709064
1150 Round 6: 0.740460
1150 Round 7: 0.670229
1150 Round 8: 0.753317
1150 Round 9: 0.738424
1150 Round 10: 0.812608
Average time: 0.740920	0.739093

source 7: 90419040  
1149 Warmup Round: 0.694521
1149 Round 1: 0.699222
1149 Round 2: 0.697464
1149 Round 3: 0.734617
1149 Round 4: 0.734954
1149 Round 5: 0.747134
1149 Round 6: 0.728075
1149 Round 7: 0.679930
1149 Round 8: 0.765601
1149 Round 9: 0.663557
1149 Round 10: 0.706283
1149 Warmup Round: 0.812682
1149 Round 1: 0.740848
1149 Round 2: 0.705780
1149 Round 3: 0.800758
1149 Round 4: 0.749086
1149 Round 5: 0.772278
1149 Round 6: 0.775780
1149 Round 7: 0.745561
1149 Round 8: 0.721015
1149 Round 9: 0.722377
1149 Round 10: 0.763045
Average time: 0.715684	0.749653

source 8: 31203572  
1152 Warmup Round: 0.748874
1152 Round 1: 0.771158
1152 Round 2: 0.712434
1152 Round 3: 0.773437
1152 Round 4: 0.776405
1152 Round 5: 0.803525
1152 Round 6: 0.704369
1152 Round 7: 0.725358
1152 Round 8: 0.660641
1152 Round 9: 0.693811
1152 Round 10: 0.663040
1152 Warmup Round: 0.749087
1152 Round 1: 0.765508
1151 Round 2: 0.752005
1152 Round 3: 0.698228
1152 Round 4: 0.715217
1152 Round 5: 0.740094
1152 Round 6: 0.694224
1152 Round 7: 0.706137
1152 Round 8: 0.675126
1152 Round 9: 0.767756
1152 Round 10: 0.675544
Average time: 0.728418	0.718984

source 9: 48861505  
1150 Warmup Round: 0.762880
1150 Round 1: 0.705968
1150 Round 2: 0.724520
1150 Round 3: 0.734139
1150 Round 4: 0.705275
1150 Round 5: 0.795135
1150 Round 6: 0.754637
1150 Round 7: 0.724687
1150 Round 8: 0.714443
1150 Round 9: 0.739271
1150 Round 10: 0.670534
1150 Warmup Round: 0.759035
1150 Round 1: 0.771014
1150 Round 2: 0.832547
1150 Round 3: 0.722594
1150 Round 4: 0.715250
1150 Round 5: 0.723245
1150 Round 6: 0.742937
1150 Round 7: 0.697249
1150 Round 8: 0.740855
1150 Round 9: 0.722697
1150 Round 10: 0.771500
Average time: 0.726861	0.743989

source 10: 12784324  
1151 Warmup Round: 0.727108
1151 Round 1: 0.766542
1151 Round 2: 0.711871
1151 Round 3: 0.678729
1151 Round 4: 0.707252
1151 Round 5: 0.662509
1151 Round 6: 0.676977
1151 Round 7: 0.707777
1151 Round 8: 0.687218
1151 Round 9: 0.694365
1151 Round 10: 0.711034
1151 Warmup Round: 0.787089
1151 Round 1: 0.708947
1151 Round 2: 0.740894
1151 Round 3: 0.682503
1151 Round 4: 0.896959
1151 Round 5: 0.780322
1151 Round 6: 0.789434
1151 Round 7: 0.809791
1151 Round 8: 0.740537
1151 Round 9: 0.800441
1151 Round 10: 0.781509
Average time: 0.700427	0.773134

source 11: 33732939  
1150 Warmup Round: 0.768244
1150 Round 1: 0.717646
1150 Round 2: 0.680106
1150 Round 3: 0.736522
1150 Round 4: 0.712928
1150 Round 5: 0.698750
1150 Round 6: 0.683348
1150 Round 7: 0.660420
1150 Round 8: 0.779311
1150 Round 9: 0.697550
1150 Round 10: 0.792786
1150 Warmup Round: 0.722412
1150 Round 1: 0.739385
1150 Round 2: 0.749012
1150 Round 3: 0.715150
1150 Round 4: 0.672411
1150 Round 5: 0.713108
1150 Round 6: 0.699954
1150 Round 7: 0.697649
1150 Round 8: 0.731866
1150 Round 9: 0.748360
1150 Round 10: 0.726777
Average time: 0.715937	0.719367

source 12: 27148017  
1153 Warmup Round: 0.676268
1153 Round 1: 0.724256
1153 Round 2: 0.723799
1153 Round 3: 0.768845
1153 Round 4: 0.714986
1153 Round 5: 0.735391
1153 Round 6: 0.785896
1153 Round 7: 0.762849
1153 Round 8: 0.753837
1153 Round 9: 0.769638
1153 Round 10: 0.726037
1153 Warmup Round: 0.804664
1153 Round 1: 0.735594
1153 Round 2: 0.716099
1153 Round 3: 0.738881
1153 Round 4: 0.711084
1153 Round 5: 0.703562
1153 Round 6: 0.700890
1153 Round 7: 0.741226
1153 Round 8: 0.693409
1153 Round 9: 0.710237
1153 Round 10: 0.703436
Average time: 0.746553	0.715442

source 13: 16045320  
1152 Warmup Round: 0.773291
1152 Round 1: 0.742575
1152 Round 2: 0.691406
1152 Round 3: 0.679204
1152 Round 4: 0.668672
1152 Round 5: 0.788313
1152 Round 6: 0.747600
1152 Round 7: 0.746875
1152 Round 8: 0.682136
1152 Round 9: 0.716867
1152 Round 10: 0.672230
1152 Warmup Round: 0.754944
1152 Round 1: 0.694581
1152 Round 2: 0.739109
1152 Round 3: 0.760201
1152 Round 4: 0.713844
1152 Round 5: 0.705255
1152 Round 6: 0.681320
1152 Round 7: 0.724952
1152 Round 8: 0.707061
1152 Round 9: 0.706972
1152 Round 10: 0.712791
Average time: 0.713588	0.714609

source 14: 34807528  
1149 Warmup Round: 0.708240
1149 Round 1: 0.667939
1149 Round 2: 0.653688
1150 Round 3: 0.680066
1149 Round 4: 0.651463
1149 Round 5: 0.768452
1149 Round 6: 0.660133
1149 Round 7: 0.696620
1149 Round 8: 0.710040
1150 Round 9: 0.735980
1150 Round 10: 0.747713
1149 Warmup Round: 0.740902
1150 Round 1: 0.769568
1150 Round 2: 0.753844
1150 Round 3: 0.732786
1149 Round 4: 0.768885
1150 Round 5: 0.757302
1150 Round 6: 0.653744
1149 Round 7: 0.685498
1149 Round 8: 0.712457
1150 Round 9: 0.701710
1150 Round 10: 0.702625
Average time: 0.697209	0.723842

source 15: 67445036  
1152 Warmup Round: 0.721984
1152 Round 1: 0.695687
1152 Round 2: 0.711207
1152 Round 3: 0.762655
1152 Round 4: 0.774784
1152 Round 5: 0.722411
1152 Round 6: 0.684305
1152 Round 7: 0.700064
1152 Round 8: 0.655295
1152 Round 9: 0.676222
1152 Round 10: 0.703349
1152 Warmup Round: 0.727876
1152 Round 1: 0.762828
1152 Round 2: 0.739450
1152 Round 3: 0.765379
1152 Round 4: 0.695123
1152 Round 5: 0.784903
1152 Round 6: 0.783939
1152 Round 7: 0.745298
1152 Round 8: 0.791728
1152 Round 9: 0.783379
1152 Round 10: 0.734277
Average time: 0.708598	0.758630

source 16: 25555844  
1149 Warmup Round: 0.726252
1149 Round 1: 0.664313
1149 Round 2: 0.664003
1149 Round 3: 0.765676
1149 Round 4: 0.698088
1149 Round 5: 0.712508
1149 Round 6: 0.752092
1149 Round 7: 0.755557
1149 Round 8: 0.777452
1149 Round 9: 0.716304
1149 Round 10: 0.771672
1149 Warmup Round: 0.756368
1149 Round 1: 0.782521
1149 Round 2: 0.777264
1149 Round 3: 0.790342
1149 Round 4: 0.763676
1149 Round 5: 0.781033
1149 Round 6: 0.757060
1149 Round 7: 0.742457
1149 Round 8: 0.734998
1149 Round 9: 0.707115
1149 Round 10: 0.733688
Average time: 0.727767	0.757015

source 17: 25461304  
1150 Warmup Round: 0.703323
1150 Round 1: 0.737110
1150 Round 2: 0.761699
1150 Round 3: 0.731382
1150 Round 4: 0.773838
1150 Round 5: 0.669832
1150 Round 6: 0.743812
1150 Round 7: 0.674571
1150 Round 8: 0.742813
1150 Round 9: 0.696092
1150 Round 10: 0.816530
1150 Warmup Round: 0.747194
1150 Round 1: 0.800833
1149 Round 2: 0.733451
1150 Round 3: 0.775152
1150 Round 4: 0.736667
1150 Round 5: 0.758390
1150 Round 6: 0.761960
1150 Round 7: 0.710765
1150 Round 8: 0.749367
1150 Round 9: 0.807404
1149 Round 10: 0.791209
Average time: 0.734768	0.762520

source 18: 41065099  
1152 Warmup Round: 0.800272
1152 Round 1: 0.758688
1152 Round 2: 0.798606
1152 Round 3: 0.726408
1152 Round 4: 0.692694
1152 Round 5: 0.701461
1152 Round 6: 0.703549
1152 Round 7: 0.803115
1152 Round 8: 0.713781
1152 Round 9: 0.701507
1152 Round 10: 0.656257
1152 Warmup Round: 0.747853
1152 Round 1: 0.674708
1152 Round 2: 0.688996
1152 Round 3: 0.701857
1152 Round 4: 0.699759
1152 Round 5: 0.726368
1152 Round 6: 0.715665
1152 Round 7: 0.758066
1152 Round 8: 0.691242
1152 Round 9: 0.759403
1152 Round 10: 0.704678
Average time: 0.725607	0.712074

source 19: 36608908  
1151 Warmup Round: 0.718652
1151 Round 1: 0.673488
1151 Round 2: 0.678948
1151 Round 3: 0.701050
1151 Round 4: 0.692378
1151 Round 5: 0.693701
1151 Round 6: 0.700219
1151 Round 7: 0.744803
1151 Round 8: 0.699183
1151 Round 9: 0.700453
1151 Round 10: 0.716917
1151 Warmup Round: 0.766494
1151 Round 1: 0.693545
1151 Round 2: 0.675144
1151 Round 3: 0.695200
1151 Round 4: 0.698751
1151 Round 5: 0.780468
1151 Round 6: 0.730177
1151 Round 7: 0.793147
1151 Round 8: 0.802999
1151 Round 9: 0.807283
1151 Round 10: 0.747471
Average time: 0.700114	0.742418

source 20: 63894535  
1151 Warmup Round: 0.763737
1151 Round 1: 0.667144
1151 Round 2: 0.725852
1151 Round 3: 0.661208
1151 Round 4: 0.692608
1151 Round 5: 0.668647
1151 Round 6: 0.675493
1151 Round 7: 0.723834
1151 Round 8: 0.723114
1151 Round 9: 0.752980
1151 Round 10: 0.717844
1151 Warmup Round: 0.803954
1151 Round 1: 0.709422
1151 Round 2: 0.723381
1151 Round 3: 0.683478
1151 Round 4: 0.753752
1151 Round 5: 0.801746
1151 Round 6: 0.843723
1151 Round 7: 0.749585
1151 Round 8: 0.837121
1151 Round 9: 0.748529
1151 Round 10: 0.740434
Average time: 0.700872	0.759117

source 21: 2402842   
1152 Warmup Round: 0.772865
1152 Round 1: 0.707622
1152 Round 2: 0.701207
1152 Round 3: 0.635125
1152 Round 4: 0.694972
1152 Round 5: 0.659398
1152 Round 6: 0.726234
1152 Round 7: 0.709451
1152 Round 8: 0.706536
1152 Round 9: 0.707599
1152 Round 10: 0.670348
1152 Warmup Round: 0.762279
1152 Round 1: 0.760996
1152 Round 2: 0.736324
1152 Round 3: 0.647592
1152 Round 4: 0.746951
1152 Round 5: 0.725775
1152 Round 6: 0.750032
1152 Round 7: 0.759594
1152 Round 8: 0.802294
1152 Round 9: 0.683709
1152 Round 10: 0.714049
Average time: 0.691849	0.732732

source 22: 96423163  
1151 Warmup Round: 0.713899
1150 Round 1: 0.694231
1150 Round 2: 0.709975
1151 Round 3: 0.746691
1151 Round 4: 0.756728
1151 Round 5: 0.788903
1150 Round 6: 0.776210
1150 Round 7: 0.679315
1150 Round 8: 0.727138
1150 Round 9: 0.767120
1150 Round 10: 0.770875
1151 Warmup Round: 0.781385
1151 Round 1: 0.767429
1150 Round 2: 0.665460
1150 Round 3: 0.754820
1151 Round 4: 0.813544
1150 Round 5: 0.802243
1150 Round 6: 0.792887
1151 Round 7: 0.769287
1151 Round 8: 0.807601
1151 Round 9: 0.825347
1150 Round 10: 0.662415
Average time: 0.741719	0.766103

source 23: 88052763  
1150 Warmup Round: 0.726711
1150 Round 1: 0.678300
1150 Round 2: 0.667134
1150 Round 3: 0.673786
1150 Round 4: 0.639221
1150 Round 5: 0.752974
1150 Round 6: 0.775534
1150 Round 7: 0.721331
1150 Round 8: 0.688632
1150 Round 9: 0.696549
1150 Round 10: 0.715884
1150 Warmup Round: 0.724444
1150 Round 1: 0.687548
1150 Round 2: 0.701768
1150 Round 3: 0.785814
1150 Round 4: 0.663507
1150 Round 5: 0.781515
1150 Round 6: 0.693964
1150 Round 7: 0.838188
1150 Round 8: 0.658836
1150 Round 9: 0.760266
1150 Round 10: 0.709496
Average time: 0.700935	0.728090

source 24: 46177376  
1153 Warmup Round: 0.764622
1153 Round 1: 0.748525
1153 Round 2: 0.749147
1153 Round 3: 0.728693
1153 Round 4: 0.683455
1153 Round 5: 0.738766
1153 Round 6: 0.683633
1153 Round 7: 0.737632
1153 Round 8: 0.639328
1153 Round 9: 0.708585
1153 Round 10: 0.696432
1153 Warmup Round: 0.766750
1153 Round 1: 0.677697
1153 Round 2: 0.770342
1153 Round 3: 0.744016
1153 Round 4: 0.760512
1153 Round 5: 0.724405
1153 Round 6: 0.678381
1153 Round 7: 0.708772
1153 Round 8: 0.671303
1153 Round 9: 0.758618
1153 Round 10: 0.681302
Average time: 0.711420	0.717535

