Reading graph...
Reading contracted graph...
576 Round 1: 0.607212
576 Round 2: 0.631716
576 Round 3: 0.661185
576 Round 4: 0.640819
576 Round 5: 0.632769
576 Round 6: 0.626399
576 Round 7: 0.651993
576 Round 8: 0.654838
576 Round 9: 0.608520
576 Round 10: 0.642493
576 Warmup Round: 0.683108
575 Round 1: 0.654430
576 Round 2: 0.662669
575 Round 3: 0.678909
575 Round 4: 0.662628
576 Round 5: 0.666221
575 Round 6: 0.691143
575 Round 7: 0.618558
576 Round 8: 0.617646
576 Round 9: 0.696667
576 Round 10: 0.625843
Average time: 0.635794	0.657471

source 7: 90419040  
575 Warmup Round: 0.664731
575 Round 1: 0.604452
575 Round 2: 0.619291
575 Round 3: 0.603520
575 Round 4: 0.554787
575 Round 5: 0.609322
575 Round 6: 0.573677
575 Round 7: 0.590146
575 Round 8: 0.634039
575 Round 9: 0.558047
575 Round 10: 0.595550
575 Warmup Round: 0.722931
575 Round 1: 0.676368
575 Round 2: 0.677496
575 Round 3: 0.677379
575 Round 4: 0.629314
575 Round 5: 0.646991
575 Round 6: 0.652904
575 Round 7: 0.685640
575 Round 8: 0.673906
575 Round 9: 0.662234
575 Round 10: 0.641720
Average time: 0.594283	0.662395

source 8: 31203572  
577 Warmup Round: 0.703266
577 Round 1: 0.638075
577 Round 2: 0.621759
577 Round 3: 0.610745
577 Round 4: 0.568088
577 Round 5: 0.662069
577 Round 6: 0.595009
577 Round 7: 0.588166
577 Round 8: 0.598973
577 Round 9: 0.610883
577 Round 10: 0.641144
576 Warmup Round: 0.669973
577 Round 1: 0.670107
577 Round 2: 0.663008
576 Round 3: 0.654589
577 Round 4: 0.716747
577 Round 5: 0.624651
577 Round 6: 0.657186
577 Round 7: 0.693826
577 Round 8: 0.656351
576 Round 9: 0.683026
577 Round 10: 0.644664
Average time: 0.613491	0.666415

source 9: 48861505  
576 Warmup Round: 0.657276
576 Round 1: 0.605225
576 Round 2: 0.608019
576 Round 3: 0.663573
576 Round 4: 0.617264
576 Round 5: 0.645138
576 Round 6: 0.613481
576 Round 7: 0.631286
576 Round 8: 0.630892
576 Round 9: 0.583517
576 Round 10: 0.633863
576 Warmup Round: 0.718876
576 Round 1: 0.687469
576 Round 2: 0.666855
576 Round 3: 0.659130
576 Round 4: 0.661703
576 Round 5: 0.659881
576 Round 6: 0.677324
576 Round 7: 0.650969
576 Round 8: 0.675401
576 Round 9: 0.685837
576 Round 10: 0.684721
Average time: 0.623226	0.670929

source 10: 12784324  
576 Warmup Round: 0.656150
576 Round 1: 0.615404
576 Round 2: 0.656106
576 Round 3: 0.608945
576 Round 4: 0.625106
576 Round 5: 0.656173
576 Round 6: 0.605220
576 Round 7: 0.618598
576 Round 8: 0.601401
576 Round 9: 0.561970
576 Round 10: 0.652641
576 Warmup Round: 0.672863
576 Round 1: 0.687141
576 Round 2: 0.612099
576 Round 3: 0.647966
576 Round 4: 0.701761
576 Round 5: 0.608249
576 Round 6: 0.670535
576 Round 7: 0.637715
576 Round 8: 0.621714
576 Round 9: 0.635226
576 Round 10: 0.594815
Average time: 0.620156	0.641722

source 11: 33732939  
575 Warmup Round: 0.656573
575 Round 1: 0.583729
575 Round 2: 0.581996
575 Round 3: 0.577953
575 Round 4: 0.556805
575 Round 5: 0.640292
575 Round 6: 0.645599
575 Round 7: 0.609292
575 Round 8: 0.644340
575 Round 9: 0.583739
575 Round 10: 0.627880
575 Warmup Round: 0.697041
576 Round 1: 0.664567
575 Round 2: 0.657382
575 Round 3: 0.629854
575 Round 4: 0.669827
575 Round 5: 0.607803
575 Round 6: 0.624451
575 Round 7: 0.624518
575 Round 8: 0.660245
575 Round 9: 0.661935
575 Round 10: 0.600886
Average time: 0.605163	0.640147

source 12: 27148017  
577 Warmup Round: 0.588971
577 Round 1: 0.583593
577 Round 2: 0.547557
577 Round 3: 0.618338
577 Round 4: 0.628698
577 Round 5: 0.576266
577 Round 6: 0.621849
577 Round 7: 0.575957
577 Round 8: 0.607769
577 Round 9: 0.637576
577 Round 10: 0.610111
577 Warmup Round: 0.740731
577 Round 1: 0.641279
577 Round 2: 0.664672
577 Round 3: 0.695600
577 Round 4: 0.631358
577 Round 5: 0.625192
577 Round 6: 0.601093
577 Round 7: 0.627699
577 Round 8: 0.657061
577 Round 9: 0.647899
577 Round 10: 0.628362
Average time: 0.600771	0.642022

source 13: 16045320  
576 Warmup Round: 0.631582
577 Round 1: 0.637125
576 Round 2: 0.614981
576 Round 3: 0.590362
576 Round 4: 0.599352
576 Round 5: 0.572199
576 Round 6: 0.609511
577 Round 7: 0.617888
576 Round 8: 0.607853
576 Round 9: 0.636646
576 Round 10: 0.583709
576 Warmup Round: 0.665884
576 Round 1: 0.657959
576 Round 2: 0.681038
577 Round 3: 0.645781
576 Round 4: 0.641844
577 Round 5: 0.685995
577 Round 6: 0.597183
576 Round 7: 0.599329
577 Round 8: 0.657317
576 Round 9: 0.598148
576 Round 10: 0.647297
Average time: 0.606963	0.641189

source 14: 34807528  
575 Warmup Round: 0.612981
575 Round 1: 0.594194
575 Round 2: 0.642853
575 Round 3: 0.595164
575 Round 4: 0.606578
575 Round 5: 0.645081
575 Round 6: 0.590006
575 Round 7: 0.647762
575 Round 8: 0.602104
575 Round 9: 0.605234
575 Round 10: 0.599245
575 Warmup Round: 0.607369
575 Round 1: 0.712845
575 Round 2: 0.607640
575 Round 3: 0.635229
575 Round 4: 0.609930
575 Round 5: 0.589768
575 Round 6: 0.685096
575 Round 7: 0.621288
575 Round 8: 0.628255
575 Round 9: 0.660900
575 Round 10: 0.595488
Average time: 0.612822	0.634644

source 15: 67445036  
577 Warmup Round: 0.620642
577 Round 1: 0.559974
577 Round 2: 0.605026
577 Round 3: 0.630273
577 Round 4: 0.622859
577 Round 5: 0.617194
577 Round 6: 0.600959
577 Round 7: 0.593571
577 Round 8: 0.614878
577 Round 9: 0.576329
577 Round 10: 0.641738
577 Warmup Round: 0.664041
577 Round 1: 0.638491
577 Round 2: 0.671914
577 Round 3: 0.640076
577 Round 4: 0.672639
577 Round 5: 0.594877
577 Round 6: 0.661605
577 Round 7: 0.643623
577 Round 8: 0.691194
577 Round 9: 0.662105
577 Round 10: 0.613637
Average time: 0.606280	0.649016

source 16: 25555844  
575 Warmup Round: 0.674808
575 Round 1: 0.641219
575 Round 2: 0.553754
575 Round 3: 0.633759
575 Round 4: 0.564934
575 Round 5: 0.618097
575 Round 6: 0.566284
575 Round 7: 0.564187
575 Round 8: 0.631447
575 Round 9: 0.595742
575 Round 10: 0.625162
575 Warmup Round: 0.703103
575 Round 1: 0.637350
575 Round 2: 0.712067
575 Round 3: 0.661882
575 Round 4: 0.669413
575 Round 5: 0.695347
575 Round 6: 0.668511
575 Round 7: 0.686643
575 Round 8: 0.668489
575 Round 9: 0.676341
575 Round 10: 0.622794
Average time: 0.599458	0.669884

source 17: 25461304  
575 Warmup Round: 0.630081
575 Round 1: 0.622403
575 Round 2: 0.576841
575 Round 3: 0.668265
575 Round 4: 0.581808
575 Round 5: 0.562125
575 Round 6: 0.628214
575 Round 7: 0.581316
575 Round 8: 0.622434
575 Round 9: 0.629358
575 Round 10: 0.618582
575 Warmup Round: 0.720521
575 Round 1: 0.643305
575 Round 2: 0.692929
575 Round 3: 0.660623
575 Round 4: 0.682736
575 Round 5: 0.683077
575 Round 6: 0.644241
575 Round 7: 0.657169
575 Round 8: 0.617003
575 Round 9: 0.691143
575 Round 10: 0.652295
Average time: 0.609135	0.662452

source 18: 41065099  
577 Warmup Round: 0.583810
577 Round 1: 0.646575
577 Round 2: 0.599550
577 Round 3: 0.639979
577 Round 4: 0.587441
577 Round 5: 0.560346
577 Round 6: 0.619500
577 Round 7: 0.565718
577 Round 8: 0.579988
577 Round 9: 0.645075
577 Round 10: 0.554047
577 Warmup Round: 0.676163
577 Round 1: 0.635629
577 Round 2: 0.634823
577 Round 3: 0.678723
577 Round 4: 0.613003
577 Round 5: 0.671600
577 Round 6: 0.660884
577 Round 7: 0.685232
577 Round 8: 0.654918
577 Round 9: 0.593135
577 Round 10: 0.669985
Average time: 0.599822	0.649793

source 19: 36608908  
576 Warmup Round: 0.663274
576 Round 1: 0.675767
576 Round 2: 0.578011
576 Round 3: 0.566975
576 Round 4: 0.680911
576 Round 5: 0.619082
576 Round 6: 0.657285
576 Round 7: 0.582690
576 Round 8: 0.573867
576 Round 9: 0.624373
576 Round 10: 0.663607
576 Warmup Round: 0.719766
576 Round 1: 0.619585
576 Round 2: 0.657458
576 Round 3: 0.695330
576 Round 4: 0.670186
576 Round 5: 0.687784
576 Round 6: 0.600617
576 Round 7: 0.691069
576 Round 8: 0.614322
576 Round 9: 0.624040
576 Round 10: 0.703114
Average time: 0.622257	0.656350

source 20: 63894535  
576 Warmup Round: 0.645068
576 Round 1: 0.592928
576 Round 2: 0.581898
576 Round 3: 0.576704
576 Round 4: 0.693255
576 Round 5: 0.652681
576 Round 6: 0.630056
576 Round 7: 0.591651
576 Round 8: 0.585276
576 Round 9: 0.628548
576 Round 10: 0.570046
576 Warmup Round: 0.723323
576 Round 1: 0.669971
576 Round 2: 0.676740
576 Round 3: 0.706792
576 Round 4: 0.614734
576 Round 5: 0.675230
576 Round 6: 0.613049
576 Round 7: 0.675530
576 Round 8: 0.669192
576 Round 9: 0.652357
576 Round 10: 0.671376
Average time: 0.610304	0.662497

source 21: 2402842   
576 Warmup Round: 0.710000
577 Round 1: 0.615840
577 Round 2: 0.607288
577 Round 3: 0.578126
577 Round 4: 0.653160
576 Round 5: 0.622469
577 Round 6: 0.653948
577 Round 7: 0.608419
576 Round 8: 0.564218
576 Round 9: 0.640193
577 Round 10: 0.645376
577 Warmup Round: 0.672859
576 Round 1: 0.620411
577 Round 2: 0.602130
576 Round 3: 0.671299
577 Round 4: 0.666780
577 Round 5: 0.686623
577 Round 6: 0.624424
577 Round 7: 0.646444
577 Round 8: 0.686287
577 Round 9: 0.651735
576 Round 10: 0.690640
Average time: 0.618904	0.654677

source 22: 96423163  
576 Warmup Round: 0.597391
576 Round 1: 0.634101
576 Round 2: 0.607305
576 Round 3: 0.580010
576 Round 4: 0.640789
576 Round 5: 0.623032
576 Round 6: 0.644333
576 Round 7: 0.635101
576 Round 8: 0.599566
576 Round 9: 0.645082
576 Round 10: 0.616362
576 Warmup Round: 0.679479
576 Round 1: 0.613754
576 Round 2: 0.615262
576 Round 3: 0.659106
576 Round 4: 0.636130
576 Round 5: 0.670143
576 Round 6: 0.627586
576 Round 7: 0.613937
576 Round 8: 0.681961
576 Round 9: 0.639826
576 Round 10: 0.700830
Average time: 0.622568	0.645854

source 23: 88052763  
576 Warmup Round: 0.608500
576 Round 1: 0.547839
576 Round 2: 0.653099
576 Round 3: 0.626434
576 Round 4: 0.637801
576 Round 5: 0.633540
576 Round 6: 0.590051
576 Round 7: 0.634264
576 Round 8: 0.568572
576 Round 9: 0.586492
576 Round 10: 0.588029
576 Warmup Round: 0.601473
576 Round 1: 0.653257
576 Round 2: 0.600111
576 Round 3: 0.625931
576 Round 4: 0.710315
576 Round 5: 0.601410
576 Round 6: 0.686637
576 Round 7: 0.638635
576 Round 8: 0.695645
576 Round 9: 0.609466
576 Round 10: 0.598320
Average time: 0.606612	0.641973

source 24: 46177376  
577 Warmup Round: 0.656518
577 Round 1: 0.590110
577 Round 2: 0.606772
577 Round 3: 0.632091
577 Round 4: 0.587642
577 Round 5: 0.629180
577 Round 6: 0.561672
577 Round 7: 0.596802
577 Round 8: 0.677378
577 Round 9: 0.607728
577 Round 10: 0.641087
577 Warmup Round: 0.641401
577 Round 1: 0.659733
577 Round 2: 0.649042
577 Round 3: 0.645750
577 Round 4: 0.663704
577 Round 5: 0.603250
577 Round 6: 0.632936
577 Round 7: 0.660617
577 Round 8: 0.667588
577 Round 9: 0.687100
577 Round 10: 0.614313
Average time: 0.613046	0.648403

